id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,168_wupwise,171_swim,172_mgrid,173_applu,177_mesa,178_galgel,179_art,183_equake,187_facerec,188_ammp,189_lucas,191_fma3d,200_sixtrack,301_apsi,link
485,778,"2014-11-17 00:06:05.849479","2014-11-17 00:06:05.849479",2006-09-01,"IBM Corporation","IBM System X 3105  TM  1216",0,f,1894,2059,2593,2612,1653,2042,1899,3090,2576,1596,2461,1437,1953,1620,802,1540,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07356.html
486,1242,"2014-11-17 00:06:05.871552","2014-11-17 00:06:05.871552",2006-11-01,"IBM Corporation","IBM System X 3200    4MB L2 Cache",1066,f,1983,0,3367,2647,1252,1736,1851,4078,5171,2707,1939,1147,2107,1534,743,1332,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061030-07736.html
487,1243,"2014-11-17 00:06:05.891122","2014-11-17 00:06:05.891122",2006-11-01,"IBM Corporation","IBM System X 3200    4MB L2 Cache",1066,f,2167,0,3627,2634,1393,1833,2107,4522,5639,2919,2144,1272,2285,1665,849,1495,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061030-07738.html
488,1316,"2014-11-17 00:06:05.911187","2014-11-17 00:06:05.911187",2007-02-01,"IBM Corporation","IBM System X 3200    8MB L2 Cache",1066,f,2268,0,3560,2584,1398,1792,2105,5171,7462,2991,2262,1556,2291,1653,855,1491,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070122-08360.html
489,1244,"2014-11-17 00:06:05.930404","2014-11-17 00:06:05.930404",2006-11-01,"IBM Corporation","IBM System X 3200    4MB L2 Cache",1066,f,2522,0,3899,2773,1562,1996,2363,5851,8417,3256,2568,1750,2511,1838,961,1655,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061030-07744.html
490,1317,"2014-11-17 00:06:05.949896","2014-11-17 00:06:05.949896",2007-02-01,"IBM Corporation","IBM System X 3200    8MB L2 Cache",1066,f,2514,0,3892,2801,1559,1970,2358,5805,8391,3255,2526,1749,2493,1825,961,1663,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070122-08356.html
491,1242,"2014-11-17 00:06:05.971433","2014-11-17 00:06:05.971433",2006-11-01,"IBM Corporation","IBM System X 3250    4MB L2 Cache",1066,f,2007,0,3439,2713,1260,1768,1850,4103,5291,2764,1954,1161,2133,1552,743,1339,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07560.html
492,1243,"2014-11-17 00:06:05.990453","2014-11-17 00:06:05.990453",2006-11-01,"IBM Corporation","IBM System X 3250    4MB L2 Cache",1066,f,2204,0,3724,2734,1405,1880,2105,4562,5800,3001,2171,1289,2338,1693,849,1505,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07571.html
493,1316,"2014-11-17 00:06:06.010043","2014-11-17 00:06:06.010043",2007-02-01,"IBM Corporation","IBM System X 3250    8MB L2 Cache",1066,f,2292,0,3665,2634,1406,1829,2105,5171,7458,3087,2275,1577,2310,1669,855,1500,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070122-08352.html
494,1244,"2014-11-17 00:06:06.029264","2014-11-17 00:06:06.029264",2006-11-01,"IBM Corporation","IBM System X 3250    4MB L2 Cache",1066,f,2547,0,3988,2840,1574,2036,2360,5853,8387,3339,2577,1754,2551,1865,961,1662,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07569.html
495,1317,"2014-11-17 00:06:06.128970","2014-11-17 00:06:06.128970",2007-02-01,"IBM Corporation","IBM System X 3250    8MB L2 Cache",1066,f,2504,0,3883,2726,1556,1955,2350,5807,8400,3274,2517,1751,2478,1816,961,1658,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070122-08348.html
496,974,"2014-11-17 00:06:06.149150","2014-11-17 00:06:06.149150",2005-10-01,"IBM Corporation","IBM System p5 505   1 CPU",0,f,2390,2528,2433,3359,2193,2149,1023,4598,13693,5099,2160,1199,3423,1516,735,1587,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04885.html
497,976,"2014-11-17 00:06:06.168558","2014-11-17 00:06:06.168558",2006-08-01,"IBM Corporation","IBM System p5 505   1 CPU",0,f,3057,3301,2763,4245,2808,2542,1352,6474,15726,6448,2856,1552,5579,1851,924,1983,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06657.html
498,976,"2014-11-17 00:06:06.186167","2014-11-17 00:06:06.186167",2006-08-01,"IBM Corporation","IBM System p5 505   1 CPU  SLES",0,f,2773,3293,3379,3398,2375,2173,1431,5561,14340,5366,2819,1392,3437,1738,916,2043,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07517.html
499,974,"2014-11-17 00:06:06.206995","2014-11-17 00:06:06.206995",2006-08-01,"IBM Corporation","IBM System p5 505Q   1 CPU",0,f,2442,2610,2386,3254,2212,2026,1122,5423,12206,5032,2239,1235,4614,1462,728,1519,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06649.html
500,975,"2014-11-17 00:06:06.229375","2014-11-17 00:06:06.229375",2006-02-01,"IBM Corporation","IBM System p5 510   1 CPU",0,f,2850,3048,2678,4013,2563,2362,1327,5890,15565,5869,2604,1398,5210,1724,843,1823,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05585.html
501,976,"2014-11-17 00:06:06.250147","2014-11-17 00:06:06.250147",2006-08-01,"IBM Corporation","IBM System p5 510   1 CPU",0,f,3057,3301,2763,4245,2808,2542,1352,6474,15726,6448,2856,1552,5579,1851,924,1983,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060723-06644.html
502,976,"2014-11-17 00:06:06.269836","2014-11-17 00:06:06.269836",2006-08-01,"IBM Corporation","IBM System p5 510   1 CPU  SLES",0,f,2773,3293,3379,3398,2375,2173,1431,5561,14340,5366,2819,1392,3437,1738,916,2043,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07513.html
503,974,"2014-11-17 00:06:06.288417","2014-11-17 00:06:06.288417",2006-08-01,"IBM Corporation","IBM System p5 510Q   1 CPU",0,f,2442,2610,2386,3254,2212,2026,1122,5423,12206,5032,2239,1235,4614,1462,728,1519,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06673.html
504,974,"2014-11-17 00:06:06.307262","2014-11-17 00:06:06.307262",2006-02-01,"IBM Corporation","IBM System p5 520   1 CPU",0,f,2502,2676,2292,3727,2234,2087,1158,5121,13485,5100,2266,1221,4705,1513,733,1601,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05589.html
505,975,"2014-11-17 00:06:06.331994","2014-11-17 00:06:06.331994",2005-10-01,"IBM Corporation","IBM System p5 520   1 CPU",0,f,2839,3030,2670,4049,2569,2260,1291,5882,15478,5864,2605,1398,5331,1740,841,1792,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04889.html
506,976,"2014-11-17 00:06:06.355916","2014-11-17 00:06:06.355916",2006-08-01,"IBM Corporation","IBM System p5 520   1 CPU",0,f,3057,3301,2763,4245,2808,2542,1352,6474,15726,6448,2856,1552,5579,1851,924,1983,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06661.html
507,976,"2014-11-17 00:06:06.375785","2014-11-17 00:06:06.375785",2006-08-01,"IBM Corporation","IBM System p5 520   1 CPU  SLES",0,f,2772,3283,3408,3411,2392,2177,1398,5552,14141,5544,2817,1395,3371,1727,917,2044,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07525.html
508,974,"2014-11-17 00:06:06.395896","2014-11-17 00:06:06.395896",2006-08-01,"IBM Corporation","IBM System p5 520Q   1 CPU",0,f,2442,2610,2386,3254,2212,2026,1122,5423,12206,5032,2239,1235,4614,1462,728,1519,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06665.html
509,974,"2014-11-17 00:06:06.417078","2014-11-17 00:06:06.417078",2006-08-01,"IBM Corporation","IBM System p5 520Q   1 CPU  SLES",0,f,2152,2580,2619,2547,1864,1677,1099,4379,11176,4146,2220,1096,2638,1332,722,1595,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07529.html
510,975,"2014-11-17 00:06:06.435114","2014-11-17 00:06:06.435114",2005-10-01,"IBM Corporation","IBM System p5 550   1 CPU",0,f,2815,3007,2612,3924,2556,2221,1293,5893,15547,5861,2604,1402,5239,1691,841,1783,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04893.html
511,976,"2014-11-17 00:06:06.455458","2014-11-17 00:06:06.455458",2006-08-01,"IBM Corporation","IBM System p5 550   1 CPU",0,f,3125,3321,3086,4186,2805,2488,1520,6915,17207,6396,2838,1570,5523,1859,924,1921,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06681.html
512,976,"2014-11-17 00:06:06.476621","2014-11-17 00:06:06.476621",2006-08-01,"IBM Corporation","IBM System p5 550   1 CPU  SLES",0,f,2778,3282,3401,3406,2418,2180,1404,5575,14164,5523,2815,1399,3397,1735,916,2051,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07533.html
513,973,"2014-11-17 00:06:06.496840","2014-11-17 00:06:06.496840",2005-10-01,"IBM Corporation","IBM System p5 550Q   1 CPU",0,f,2179,2263,2009,2942,2019,1901,985,4140,12221,4620,1977,1104,4213,1307,666,1301,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04897.html
514,974,"2014-11-17 00:06:06.515284","2014-11-17 00:06:06.515284",2006-08-01,"IBM Corporation","IBM System p5 550Q   1 CPU",0,f,2458,2612,2360,3201,2202,2014,1198,5439,13493,5036,2240,1240,4543,1417,724,1527,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060807-06966.html
515,974,"2014-11-17 00:06:06.535718","2014-11-17 00:06:06.535718",2006-08-01,"IBM Corporation","IBM System p5 550Q   1 CPU  SLES",0,f,2157,2573,2593,2501,1860,1666,1091,4377,11162,4433,2220,1104,2651,1325,722,1598,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07537.html
516,975,"2014-11-17 00:06:06.556654","2014-11-17 00:06:06.556654",2006-02-01,"IBM Corporation","IBM System p5 575   1 CPU  SLES",0,f,2543,2979,3155,3246,2221,2023,1275,5015,12781,4997,2556,1265,3166,1609,830,1837,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07521.html
517,977,"2014-11-17 00:06:06.578269","2014-11-17 00:06:06.578269",2006-02-01,"IBM Corporation","IBM System p5 575   1 CPU  SLES",0,f,2896,3418,3542,3567,2534,2281,1474,5824,14652,5749,2935,1444,3545,1822,961,2100,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07541.html
518,978,"2014-11-17 00:06:06.597697","2014-11-17 00:06:06.597697",2006-08-01,"IBM Corporation","IBM System p5 595   1 CPU",0,f,3369,3642,3230,4712,3092,2509,1552,7542,17068,7023,3097,1715,6469,2001,1006,2117,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06701.html
519,974,"2014-11-17 00:06:06.617802","2014-11-17 00:06:06.617802",2005-02-01,"IBM Corporation","IBM eServer OpenPower 710   1 CPU  Linux",0,f,1828,1919,1968,2129,1774,1470,893,3966,8696,2617,1891,1101,2054,1260,748,1306,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03833.html
520,974,"2014-11-17 00:06:06.638363","2014-11-17 00:06:06.638363",2004-09-01,"IBM Corporation","IBM eServer OpenPower 720   4CPU  Linux",0,f,1865,1966,2224,2160,1766,1458,1026,3991,8061,2937,1846,1093,2078,1262,749,1296,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041018-03450.html
521,758,"2014-11-17 00:06:06.659009","2014-11-17 00:06:06.659009",2005-09-01,"IBM Corporation","IBM eServer e326  TM  246",0,f,1451,1580,1971,2262,1348,1526,1509,2350,2045,1206,1794,980,1405,1214,638,1199,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04256.html
522,759,"2014-11-17 00:06:06.679060","2014-11-17 00:06:06.679060",2004-09-01,"IBM Corporation","IBM eServer e326  TM  248",0,f,1553,1687,2119,2330,1447,1622,1643,2534,2142,1265,1923,1069,1483,1298,707,1296,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04257.html
523,761,"2014-11-17 00:06:06.705986","2014-11-17 00:06:06.705986",2005-02-01,"IBM Corporation","IBM eServer e326  TM  252",0,f,1833,2008,2543,2388,1691,1913,2009,3052,2239,1454,2335,1435,2005,1484,750,1645,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04379.html
524,974,"2014-11-17 00:06:06.727650","2014-11-17 00:06:06.727650",2004-08-01,"IBM Corporation","IBM eServer i5 520   1 CPU",0,f,2034,2138,1984,2213,2144,1611,1033,4372,8598,4303,2060,1188,2519,1350,733,1345,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03350.html
525,974,"2014-11-17 00:06:06.748693","2014-11-17 00:06:06.748693",2004-08-01,"IBM Corporation","IBM eServer i5 550   1 CPU",0,f,2121,2221,1932,2705,2192,1936,1038,4369,8659,4303,2059,1197,2922,1371,735,1369,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03354.html
526,974,"2014-11-17 00:06:06.768002","2014-11-17 00:06:06.768002",2005-02-01,"IBM Corporation","IBM eServer p5 510   1 CPU",0,f,2071,2236,2176,2216,2168,1639,1049,4668,8295,4384,2086,1190,2588,1308,732,1424,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03769.html
527,974,"2014-11-17 00:06:06.788949","2014-11-17 00:06:06.788949",2004-08-01,"IBM Corporation","IBM eServer p5 520   1 CPU",0,f,2034,2138,1984,2213,2144,1611,1033,4372,8598,4303,2060,1188,2519,1350,733,1345,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040712-03236.html
528,973,"2014-11-17 00:06:06.883657","2014-11-17 00:06:06.883657",2004-10-01,"IBM Corporation","IBM eServer p5 520 Express   1 CPU",0,f,1909,2041,2031,2131,1968,1576,953,4244,7563,3976,1919,1081,2423,1214,653,1315,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03772.html
529,974,"2014-11-17 00:06:06.903520","2014-11-17 00:06:06.903520",2004-08-01,"IBM Corporation","IBM eServer p5 550   1 CPU",0,f,2121,2221,1932,2705,2192,1936,1038,4369,8659,4303,2059,1197,2922,1371,735,1369,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040712-03240.html
530,973,"2014-11-17 00:06:06.924747","2014-11-17 00:06:06.924747",2004-10-01,"IBM Corporation","IBM eServer p5 550 Express   1 CPU",0,f,1914,2072,1911,2156,1993,1605,955,4251,7573,3992,1903,1083,2499,1227,662,1309,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050310-03905.html
531,975,"2014-11-17 00:06:06.943859","2014-11-17 00:06:06.943859",2004-09-01,"IBM Corporation","IBM eServer p5 570   1 CPU",0,f,2576,2702,2422,3878,2622,2549,1195,5036,9927,4960,2371,1374,3889,1745,849,1627,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040712-03239.html
532,973,"2014-11-17 00:06:06.963373","2014-11-17 00:06:06.963373",2005-10-01,"IBM Corporation","IBM eServer p5 575   1 CPU",0,f,2050,2185,2071,2792,2074,1911,984,4256,7750,4003,1901,1107,3090,1336,664,1347,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04479.html
533,975,"2014-11-17 00:06:06.984875","2014-11-17 00:06:06.984875",2005-02-01,"IBM Corporation","IBM eServer p5 575   1 CPU",0,f,2413,2600,2154,2770,2492,2045,1209,5372,9628,5059,2384,1374,3346,1549,842,1650,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03766.html
534,975,"2014-11-17 00:06:07.004170","2014-11-17 00:06:07.004170",2004-11-01,"IBM Corporation","IBM eServer p5 595   1 CPU",0,f,2585,2796,2448,3809,2623,2320,1207,5356,9623,5068,2381,1373,4060,1743,839,1712,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03775.html
535,974,"2014-11-17 00:06:07.023753","2014-11-17 00:06:07.023753",2004-11-01,"IBM Corporation","IBM eServer pSeries 590   1 CPU",0,f,2276,2450,2175,3472,2281,2248,1045,4688,8391,4404,2086,1194,3548,1507,732,1466,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050404-03950.html
536,966,"2014-11-17 00:06:07.042831","2014-11-17 00:06:07.042831",2002-02-01,"IBM Corporation",,0,f,329,333,514,365,270,287,236,666,606,477,342,249,233,288,175,266,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01239.html
537,967,"2014-11-17 00:06:07.061215","2014-11-17 00:06:07.061215",2001-10-01,"IBM Corporation",,0,f,368,372,511,399,293,307,266,792,732,495,388,295,261,312,212,302,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011003-00949.html
538,969,"2014-11-17 00:06:07.082125","2014-11-17 00:06:07.082125",2001-10-01,"IBM Corporation",,0,f,426,433,577,402,330,323,324,958,1074,524,455,365,284,351,255,362,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011003-00954.html
539,966,"2014-11-17 00:06:07.101543","2014-11-17 00:06:07.101543",2002-02-01,"IBM Corporation",,0,f,329,333,514,365,270,287,236,666,606,477,342,249,233,288,175,266,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01243.html
540,967,"2014-11-17 00:06:07.121952","2014-11-17 00:06:07.121952",2001-10-01,"IBM Corporation",,0,f,368,372,511,399,293,307,266,792,732,495,388,295,261,312,212,302,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011003-00944.html
541,969,"2014-11-17 00:06:07.144128","2014-11-17 00:06:07.144128",2001-10-01,"IBM Corporation",,0,f,426,433,577,402,330,323,324,958,1074,524,455,365,284,351,255,362,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011003-00956.html
542,971,"2014-11-17 00:06:07.164174","2014-11-17 00:06:07.164174",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6C3   1 CPU",0,f,966,1018,1312,1164,663,753,608,2676,1622,1050,1299,738,1050,705,513,798,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02197.html
543,971,"2014-11-17 00:06:07.186033","2014-11-17 00:06:07.186033",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6C3   1 CPU",0,f,877,0,1269,1033,591,706,504,2332,1715,952,1043,679,829,662,519,757,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02203.html
544,971,"2014-11-17 00:06:07.213222","2014-11-17 00:06:07.213222",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6E3   1 CPU",0,f,966,1018,1312,1164,663,753,608,2676,1622,1050,1299,738,1050,705,513,798,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02196.html
545,971,"2014-11-17 00:06:07.232991","2014-11-17 00:06:07.232991",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6E3   1 CPU",0,f,877,0,1269,1033,591,706,504,2332,1715,952,1043,679,829,662,519,757,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02205.html
546,1017,"2014-11-17 00:06:07.251032","2014-11-17 00:06:07.251032",2001-06-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F0",0,f,245,252,417,215,170,210,226,353,242,232,281,229,258,224,177,293,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010516-00639.html
547,1018,"2014-11-17 00:06:07.272000","2014-11-17 00:06:07.272000",2002-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F0",0,f,396,410,506,355,220,263,294,1081,1272,326,469,380,342,283,250,391,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01281.html
548,1017,"2014-11-17 00:06:07.292873","2014-11-17 00:06:07.292873",2001-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F1   2MB L2",0,f,245,252,417,215,170,210,226,353,242,232,281,229,258,224,177,293,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010406-00547.html
549,1018,"2014-11-17 00:06:07.312484","2014-11-17 00:06:07.312484",2002-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F1",0,f,396,410,506,355,220,263,294,1081,1272,326,469,380,342,283,250,391,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01285.html
550,970,"2014-11-17 00:06:07.333584","2014-11-17 00:06:07.333584",2002-08-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",0,f,843,886,1109,1128,564,771,508,2040,1236,1399,998,593,990,661,386,624,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01488.html
551,971,"2014-11-17 00:06:07.353295","2014-11-17 00:06:07.353295",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",0,f,852,0,1265,1034,591,706,503,2313,1247,950,996,663,829,659,519,756,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02067.html
552,971,"2014-11-17 00:06:07.371716","2014-11-17 00:06:07.371716",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",0,f,961,1014,1298,1156,662,748,610,2672,1609,1044,1297,733,1045,701,513,793,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030408-02074.html
553,972,"2014-11-17 00:06:07.393426","2014-11-17 00:06:07.393426",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",0,f,1097,1158,1455,1228,769,810,724,3172,1902,1144,1492,870,1147,792,613,913,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030217-01946.html
554,972,"2014-11-17 00:06:07.410283","2014-11-17 00:06:07.410283",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",0,f,984,0,1460,1157,697,800,594,2756,1394,1073,1151,785,947,742,620,877,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02071.html
555,970,"2014-11-17 00:06:07.429892","2014-11-17 00:06:07.429892",2002-08-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",0,f,843,886,1109,1128,564,771,508,2040,1236,1399,998,593,990,661,386,624,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01489.html
556,971,"2014-11-17 00:06:07.449290","2014-11-17 00:06:07.449290",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",0,f,852,0,1265,1034,591,706,503,2313,1247,950,996,663,829,659,519,756,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02069.html
