id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
494,975,"2014-11-17 00:03:18.970330","2014-11-17 00:03:18.970330",2005-10-01,"IBM Corporation","IBM System p5 520   1 CPU",,f,1470,1513,860,1249,1556,3062,1177,1316,1574,1047,1331,2511,1412,1650,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04887.html
495,976,"2014-11-17 00:03:19.094363","2014-11-17 00:03:19.094363",2006-08-01,"IBM Corporation","IBM System p5 520   1 CPU",,f,1617,1704,950,1418,1709,3486,1305,1457,1755,1066,1460,2675,1565,1830,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06659.html
496,976,"2014-11-17 00:03:19.120468","2014-11-17 00:03:19.120468",2006-08-01,"IBM Corporation","IBM System p5 520   1 CPU  SLES",,f,1595,1655,994,1488,1774,3738,1289,1164,1635,1026,1431,2712,1512,1869,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07526.html
497,974,"2014-11-17 00:03:19.141367","2014-11-17 00:03:19.141367",2006-08-01,"IBM Corporation","IBM System p5 520Q   1 CPU",,f,1311,1371,747,1185,1513,2864,1049,1152,1419,881,1163,2135,1236,1454,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06663.html
498,974,"2014-11-17 00:03:19.162462","2014-11-17 00:03:19.162462",2006-08-01,"IBM Corporation","IBM System p5 520Q   1 CPU  SLES",,f,1255,1302,782,1172,1396,2930,1014,916,1288,812,1132,2136,1174,1471,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07530.html
499,975,"2014-11-17 00:03:19.183948","2014-11-17 00:03:19.183948",2005-10-01,"IBM Corporation","IBM System p5 550   1 CPU",,f,1467,1510,860,1247,1554,3052,1172,1316,1562,1047,1329,2507,1414,1649,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04891.html
500,976,"2014-11-17 00:03:19.205632","2014-11-17 00:03:19.205632",2006-08-01,"IBM Corporation","IBM System p5 550   1 CPU",,f,1669,1743,949,1508,1923,3664,1336,1467,1813,1118,1472,2718,1573,1850,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06679.html
501,976,"2014-11-17 00:03:19.224891","2014-11-17 00:03:19.224891",2006-08-01,"IBM Corporation","IBM System p5 550   1 CPU  SLES",,f,1596,1656,994,1491,1770,3750,1289,1165,1635,1030,1432,2711,1511,1869,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07534.html
502,973,"2014-11-17 00:03:19.245169","2014-11-17 00:03:19.245169",2005-10-01,"IBM Corporation","IBM System p5 550Q   1 CPU",,f,1156,1187,678,1001,1226,2494,924,1044,1227,781,1049,1916,1129,1304,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04895.html
503,974,"2014-11-17 00:03:19.263186","2014-11-17 00:03:19.263186",2006-08-01,"IBM Corporation","IBM System p5 550Q   1 CPU",,f,1307,1367,745,1183,1509,2854,1046,1150,1417,880,1156,2132,1230,1447,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06685.html
504,974,"2014-11-17 00:03:19.285181","2014-11-17 00:03:19.285181",2006-08-01,"IBM Corporation","IBM System p5 550Q   1 CPU  SLES",,f,1256,1303,782,1173,1399,2928,1014,917,1285,810,1131,2139,1194,1471,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07510.html
505,975,"2014-11-17 00:03:19.304325","2014-11-17 00:03:19.304325",2006-02-01,"IBM Corporation","IBM System p5 575   1 CPU  SLES",,f,1445,1501,902,1351,1609,3323,1167,1056,1476,935,1309,2457,1369,1692,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07522.html
506,977,"2014-11-17 00:03:19.325040","2014-11-17 00:03:19.325040",2006-02-01,"IBM Corporation","IBM System p5 575   1 CPU  SLES",,f,1666,1730,1046,1559,1858,3753,1352,1220,1709,1079,1510,2823,1577,1960,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061011-07538.html
507,978,"2014-11-17 00:03:19.356830","2014-11-17 00:03:19.356830",2006-08-01,"IBM Corporation","IBM System p5 595   1 CPU",,f,1820,1900,1041,1646,2108,3846,1461,1603,1980,1229,1624,2965,1712,2023,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06699.html
508,988,"2014-11-17 00:03:19.374454","2014-11-17 00:03:19.374454",2004-10-01,"IBM Corporation","IBM eServer BladeCenter JS20   1 CPU",,f,986,1040,1015,573,1106,625,1165,995,1745,992,1223,1578,766,705,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041011-03436.html
509,974,"2014-11-17 00:03:19.394108","2014-11-17 00:03:19.394108",2005-02-01,"IBM Corporation","IBM eServer OpenPower 710   1 CPU  Linux",,f,1129,1144,774,991,1375,1863,1029,917,1192,813,1003,1781,1012,1320,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050211-03834.html
510,974,"2014-11-17 00:03:19.414451","2014-11-17 00:03:19.414451",2004-09-01,"IBM Corporation","IBM eServer OpenPower 720   1CPU  Linux",,f,1121,1138,769,996,1374,1763,1029,913,1162,812,1001,1762,1020,1333,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041018-03448.html
511,758,"2014-11-17 00:03:19.433538","2014-11-17 00:03:19.433538",2005-09-01,"IBM Corporation","IBM eServer e326  TM  246",,f,1158,1299,1182,869,1318,495,1686,884,1828,1272,1235,1766,1066,1081,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04253.html
512,759,"2014-11-17 00:03:19.456503","2014-11-17 00:03:19.456503",2004-09-01,"IBM Corporation","IBM eServer e326  TM  248",,f,1229,1411,1290,907,1435,438,1849,912,1999,1378,1339,1919,1150,1178,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050613-04259.html
513,761,"2014-11-17 00:03:19.476032","2014-11-17 00:03:19.476032",2005-02-01,"IBM Corporation","IBM eServer e326  TM  252",,f,1477,1678,1548,1121,1673,530,2207,1125,2390,1672,1626,2395,1342,1346,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04377.html
514,974,"2014-11-17 00:03:19.498058","2014-11-17 00:03:19.498058",2004-08-01,"IBM Corporation","IBM eServer i5 520   1 CPU",,f,1201,1248,723,1060,1332,2162,1014,1075,1385,852,1067,1898,1153,1355,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03352.html
515,974,"2014-11-17 00:03:19.523240","2014-11-17 00:03:19.523240",2004-08-01,"IBM Corporation","IBM eServer i5 550   1 CPU",,f,1200,1248,722,1063,1330,2169,1014,1075,1380,851,1065,1896,1153,1354,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040820-03356.html
516,974,"2014-11-17 00:03:19.544871","2014-11-17 00:03:19.544871",2005-02-01,"IBM Corporation","IBM eServer p5 510   1 CPU",,f,1203,1260,757,1066,1367,2164,1009,1084,1398,839,1037,1859,1149,1352,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03768.html
517,974,"2014-11-17 00:03:19.574011","2014-11-17 00:03:19.574011",2004-08-01,"IBM Corporation","IBM eServer p5 520   1 CPU",,f,1201,1248,723,1060,1332,2162,1014,1075,1385,852,1067,1898,1153,1355,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03311.html
518,974,"2014-11-17 00:03:19.600608","2014-11-17 00:03:19.600608",2004-08-01,"IBM Corporation","IBM eServer p5 550   1 CPU",,f,1200,1248,722,1063,1330,2169,1014,1075,1380,851,1065,1896,1153,1354,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03312.html
519,975,"2014-11-17 00:03:19.628235","2014-11-17 00:03:19.628235",2004-09-01,"IBM Corporation","IBM eServer p5 570   1 CPU",,f,1398,1452,843,1230,1538,2574,1169,1244,1596,986,1298,2191,1330,1567,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040804-03314.html
520,973,"2014-11-17 00:03:19.655668","2014-11-17 00:03:19.655668",2005-10-01,"IBM Corporation","IBM eServer p5 575   1 CPU",,f,1087,1143,684,960,1214,1917,928,983,1271,752,980,1667,1034,1206,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04481.html
521,975,"2014-11-17 00:03:19.675720","2014-11-17 00:03:19.675720",2005-02-01,"IBM Corporation","IBM eServer p5 575   1 CPU",,f,1385,1456,875,1229,1581,2347,1167,1250,1601,973,1234,2152,1323,1560,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050208-03832.html
522,974,"2014-11-17 00:03:19.695383","2014-11-17 00:03:19.695383",2004-11-01,"IBM Corporation","IBM eServer p5 590   1 CPU",,f,1200,1259,749,1064,1339,2072,1025,1068,1389,843,1110,1846,1142,1348,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041014-03447.html
523,975,"2014-11-17 00:03:19.715944","2014-11-17 00:03:19.715944",2004-11-01,"IBM Corporation","IBM eServer p5 595   1 CPU",,f,1392,1452,882,1226,1581,2417,1163,1244,1594,981,1279,2149,1327,1555,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050207-03774.html
524,966,"2014-11-17 00:03:19.734269","2014-11-17 00:03:19.734269",2002-02-01,"IBM Corporation",,,f,226,241,197,223,247,308,204,145,289,170,209,218,228,349,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01238.html
525,967,"2014-11-17 00:03:19.810755","2014-11-17 00:03:19.810755",2001-10-01,"IBM Corporation",,,f,259,277,228,258,283,358,236,167,327,195,235,248,260,408,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01108.html
526,969,"2014-11-17 00:03:19.831028","2014-11-17 00:03:19.831028",2001-10-01,"IBM Corporation",,,f,313,334,264,318,336,504,278,201,393,232,273,297,317,473,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01112.html
527,966,"2014-11-17 00:03:19.851927","2014-11-17 00:03:19.851927",2002-02-01,"IBM Corporation",,,f,226,241,197,223,247,308,204,145,289,170,209,218,228,349,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020207-01242.html
528,967,"2014-11-17 00:03:19.871268","2014-11-17 00:03:19.871268",2001-10-01,"IBM Corporation",,,f,259,277,228,258,283,358,236,167,327,195,235,248,260,408,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01107.html
529,969,"2014-11-17 00:03:19.891904","2014-11-17 00:03:19.891904",2001-10-01,"IBM Corporation",,,f,313,334,264,318,336,504,278,201,393,232,273,297,317,473,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01111.html
530,971,"2014-11-17 00:03:19.980400","2014-11-17 00:03:19.980400",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6C3   1 CPU",,f,739,822,553,715,811,1177,646,319,949,582,673,1155,795,1000,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02195.html
531,971,"2014-11-17 00:03:19.999284","2014-11-17 00:03:19.999284",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6C3   1 CPU",,f,727,0,526,666,786,948,648,618,829,577,651,896,769,963,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02202.html
532,971,"2014-11-17 00:03:20.031112","2014-11-17 00:03:20.031112",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6E3   1 CPU",,f,739,822,553,715,811,1177,646,319,949,582,673,1155,795,1000,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02194.html
533,971,"2014-11-17 00:03:20.050050","2014-11-17 00:03:20.050050",2003-06-01,"IBM Corporation","IBM eServer pSeries 615 Model 6E3   1 CPU",,f,727,0,526,666,786,948,648,618,829,577,651,896,769,963,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030527-02204.html
534,1017,"2014-11-17 00:03:20.069333","2014-11-17 00:03:20.069333",2001-06-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F0",,f,295,310,293,331,318,256,293,229,281,225,237,302,340,525,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010516-00640.html
535,1018,"2014-11-17 00:03:20.087456","2014-11-17 00:03:20.087456",2002-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F0",,f,431,458,352,506,434,841,415,315,364,290,306,416,535,675,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01280.html
536,1017,"2014-11-17 00:03:20.107824","2014-11-17 00:03:20.107824",2001-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F1   2MB L2",,f,295,310,293,331,318,256,293,229,281,225,237,302,340,525,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010406-00548.html
537,1018,"2014-11-17 00:03:20.137607","2014-11-17 00:03:20.137607",2002-04-01,"IBM Corporation","IBM eServer pSeries 620 Model 6F1",,f,431,458,352,506,434,841,415,315,364,290,306,416,535,675,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01284.html
538,970,"2014-11-17 00:03:20.158674","2014-11-17 00:03:20.158674",2002-08-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",,f,624,639,467,594,613,875,540,347,785,495,632,989,655,790,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01490.html
539,971,"2014-11-17 00:03:20.180320","2014-11-17 00:03:20.180320",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",,f,720,0,528,614,782,943,649,618,829,574,650,882,767,969,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02066.html
540,971,"2014-11-17 00:03:20.200763","2014-11-17 00:03:20.200763",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",,f,745,767,555,717,800,1164,662,309,948,592,759,1146,792,990,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030408-02076.html
541,972,"2014-11-17 00:03:20.219505","2014-11-17 00:03:20.219505",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",,f,884,910,660,848,951,1348,794,370,1136,700,888,1360,941,1189,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030217-01947.html
542,972,"2014-11-17 00:03:20.239470","2014-11-17 00:03:20.239470",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6C4   1 CPU",,f,856,0,629,713,930,1097,773,736,988,702,777,1050,912,1152,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02070.html
543,970,"2014-11-17 00:03:20.259435","2014-11-17 00:03:20.259435",2002-08-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",,f,624,639,467,594,613,875,540,347,785,495,632,989,655,790,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020715-01491.html
544,971,"2014-11-17 00:03:20.278870","2014-11-17 00:03:20.278870",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",,f,720,0,528,614,782,943,649,618,829,574,650,882,767,969,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02068.html
545,971,"2014-11-17 00:03:20.296754","2014-11-17 00:03:20.296754",2003-04-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",,f,745,767,555,717,800,1164,662,309,948,592,759,1146,792,990,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030408-02077.html
546,972,"2014-11-17 00:03:20.314887","2014-11-17 00:03:20.314887",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",,f,884,910,660,848,951,1348,794,370,1136,700,888,1360,941,1189,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030217-01949.html
547,972,"2014-11-17 00:03:20.333766","2014-11-17 00:03:20.333766",2003-02-01,"IBM Corporation","IBM eServer pSeries 630 Model 6E4   1 CPU",,f,856,0,629,713,930,1097,773,736,988,702,777,1050,912,1152,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02072.html
548,967,"2014-11-17 00:03:20.353598","2014-11-17 00:03:20.353598",2000-10-01,"IBM Corporation","IBM eServer pSeries 640  4 MB L2",,f,239,262,200,235,297,374,257,142,233,180,221,262,215,357,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00198.html
549,967,"2014-11-17 00:03:20.373354","2014-11-17 00:03:20.373354",2000-10-01,"IBM Corporation","IBM eServer pSeries 640  8 MB L2",,f,247,273,196,251,297,486,257,144,233,181,222,268,220,356,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00192.html
550,969,"2014-11-17 00:03:20.391197","2014-11-17 00:03:20.391197",2001-10-01,"IBM Corporation","IBM eServer pSeries 640 Model B80",,f,313,334,264,318,336,504,278,201,393,232,273,297,317,473,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011105-01118.html
551,972,"2014-11-17 00:03:20.409399","2014-11-17 00:03:20.409399",2002-12-01,"IBM Corporation","IBM eServer pSeries 650 Model 6M2   1 CPU",,f,909,935,673,902,974,1391,804,381,1150,712,936,1428,965,1198,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021111-01814.html
552,972,"2014-11-17 00:03:20.428728","2014-11-17 00:03:20.428728",2003-02-01,"IBM Corporation","IBM eServer pSeries 650 Model 6M2   1 CPU",,f,886,0,639,792,950,1196,782,752,1000,719,804,1125,934,1132,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030407-02064.html
553,1017,"2014-11-17 00:03:20.446228","2014-11-17 00:03:20.446228",2001-06-01,"IBM Corporation","IBM eServer pSeries 660 Model 6H0",,f,295,310,293,331,318,256,293,229,281,225,237,302,340,525,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010516-00644.html
554,1018,"2014-11-17 00:03:20.465267","2014-11-17 00:03:20.465267",2002-04-01,"IBM Corporation","IBM eServer pSeries 660 Model 6H0",,f,431,458,352,506,434,841,415,315,364,290,306,416,535,675,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01288.html
555,1017,"2014-11-17 00:03:20.485049","2014-11-17 00:03:20.485049",2001-04-01,"IBM Corporation","IBM eServer pSeries 660 Model 6H1   2MB L2",,f,295,310,293,331,318,256,293,229,281,225,237,302,340,525,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010406-00555.html
556,1018,"2014-11-17 00:03:20.507942","2014-11-17 00:03:20.507942",2002-04-01,"IBM Corporation","IBM eServer pSeries 660 Model 6H1",,f,431,458,352,506,434,841,415,315,364,290,306,416,535,675,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020405-01292.html
557,1018,"2014-11-17 00:03:20.526222","2014-11-17 00:03:20.526222",2001-09-01,"IBM Corporation","IBM eServer pSeries 660 Model 6M1",,f,409,439,355,485,419,784,385,304,349,278,287,360,493,672,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010809-00783.html
558,1180,"2014-11-17 00:03:20.545049","2014-11-17 00:03:20.545049",2005-09-01,"IBM Corporation","IBM eServer xSeries 306m   1MB L2 Cach",,f,1406,1415,998,904,1693,1452,1116,1198,1891,1775,1638,2394,1030,1489,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04842.html
559,1185,"2014-11-17 00:03:20.565451","2014-11-17 00:03:20.565451",2005-09-01,"IBM Corporation","IBM eServer xSeries 306m   2MB L2 Cach",,f,1585,1593,1060,1096,1883,2001,1187,1343,2011,1916,1723,2703,1222,1638,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04845.html
560,1530,"2014-11-17 00:03:20.648320","2014-11-17 00:03:20.648320",2005-09-01,"IBM Corporation","IBM eServer xSeries 306m   2MB L2 Cach",,f,1674,1683,1124,1155,1992,2070,1261,1423,2137,2031,1824,2846,1289,1742,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04849.html
561,1531,"2014-11-17 00:03:20.670552","2014-11-17 00:03:20.670552",2005-09-01,"IBM Corporation","IBM eServer xSeries 306m   2MB L2 Cach",,f,1764,1772,1189,1213,2101,2138,1336,1502,2263,2146,1920,2993,1354,1844,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04853.html
562,1178,"2014-11-17 00:03:20.691635","2014-11-17 00:03:20.691635",2006-01-01,"IBM Corporation","IBM eServer xSeries x206m   1MB L2 Cach",,f,1328,1335,930,856,1616,1404,1048,1123,1768,1693,1544,2257,973,1395,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05444.html
563,1195,"2014-11-17 00:03:20.727682","2014-11-17 00:03:20.727682",2005-09-01,"IBM Corporation","IBM eServer xSeries x206m   1MB L2 Cach",,f,1324,1331,936,852,1601,1395,1044,1125,1766,1664,1540,2262,969,1394,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04822.html
564,1197,"2014-11-17 00:03:20.827747","2014-11-17 00:03:20.827747",2006-01-01,"IBM Corporation","IBM eServer xSeries x206m   2x2MB L2 Ca",,f,1415,1422,949,971,1702,1886,1041,1193,1759,1721,1535,2432,1084,1428,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05422.html
565,1180,"2014-11-17 00:03:20.850081","2014-11-17 00:03:20.850081",2005-09-01,"IBM Corporation","IBM eServer xSeries x206m   1MB L2 Cach",,f,1406,1414,999,903,1692,1453,1117,1198,1890,1772,1638,2394,1031,1485,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04825.html
566,1183,"2014-11-17 00:03:20.871413","2014-11-17 00:03:20.871413",2005-09-01,"IBM Corporation","IBM eServer xSeries x206m   2MB L2 Cach",,f,1493,1500,995,1035,1772,1918,1113,1262,1884,1795,1627,2549,1152,1539,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051003-04830.html
567,1184,"2014-11-17 00:03:20.893629","2014-11-17 00:03:20.893629",2006-01-01,"IBM Corporation","IBM eServer xSeries x206m   2MB L2 Cach",,f,1506,1514,1013,1031,1807,1969,1115,1272,1885,1831,1638,2581,1155,1529,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05441.html
568,1199,"2014-11-17 00:03:20.915825","2014-11-17 00:03:20.915825",2006-01-01,"IBM Corporation","IBM eServer xSeries x206m   2x2MB L2 Ca",,f,1508,1517,1016,1032,1820,1977,1116,1273,1885,1843,1638,2585,1154,1528,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060121-05418.html
